GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),SOC(RAW)(%),*?Engine Oil Pressure(psi),*?Engine Oil Temp(°F),*?Engine Torque(Nm),*?Fuel Level(%),*?Oil Life(%),*HPCM1 19 42(V),*HPCM1 19 A1(V),*HPCM1 1C 2F(V),*HPCM1 1C 30(V),*HPCM1 1C 36(V),*HPCM1 1C 37(V),*HPCM1 24 11(V),*HPCM1 24 14(V),*HPCM1 24 16(V),*HPCM1 24 17(V),*HPCM1 24 29(V),*HPCM1 24 2B(V),*HPCM1 24 2C(V),*HPCM1 24 34(V),*HPCM1 24 87(V),*HPCM1 28 78(V),*HPCM1 28 81(V),*HPCM1 28 82(V),*HPCM1 28 83(V),*HPCM1 28 84(V),*HPCM1 28 85(V),*HPCM1 28 86(V),*HPCM1 28 AF(V),*HPCM1 28 B0(V),*HPCM1 28 BC(V),*HPCM1 28 BD(V),*HPCM1 28 BE(V),*HPCM1 28 E8(V),*HPCM1 40 D0(V),*HPCM2 13 AF(V),*HPCM2 40 E7(V),*HPCM2 41 B2(V),*HPCM2 41 B4(V),*HPCM2 41 B6(V),*HPCM2 41 B7(V),*HPCM2 43 2B(V),*HPCM2 43 2D(V),*HPCM2 43 2E(V),*HPCM2 43 56(V),*HPCM2 43 58(V),*HPCM2 43 5A(V),*HPCM2 43 5D(V),*HPCM2 43 6B(V),*HPCM2 43 6C(V),*HPCM2 43 6D(V),*HPCM2 43 6E(V),*HPCM2 43 6F(V),*HPCM2 43 73(V),*HPCM2 43 74(V),*HPCM2 43 7D(V),*HPCM2 43 7E(V),*HPCM2 43 7F(V),*HPCM2 43 B0(V),*HPCM2 43 BB(V),*HPCM2 82 B2(V),*HPCM2 82 B5(V),*HPCM2 82 B7(V),*HPCM2 83 34(V),*HPCM2 83 5A(V),*HPCM2 83 5C(V),*HPCM2 90 5C(V),*HPCM2 HV Battery Temp (V),*HPCM2 Obboard Charger Voltage(V),*HPCM2 OnBoard Charger Current Amps(A),*HPCM2 Outside Temp Filtered 1F(V),*HPCM2 Outside Temp Raw(V),*HPCM2 Power Eletronics Cooling Temp(°F),*master Commanded Throttle Pos(%),*master Control Module Voltage mode22(V),*master Distance Travel since code cleared(miles),*master Distance Travel with MIL On(miles),*master ECM 11 31  B1(B1),*master ECM 15 64  B1(B1),*master ECM 15 70  B1(B1),*master ECM 15 71  B1(B1),*master ECM 15 72  B1(B1),*master ECM 15 73  B1(B1),*master ECM 1A 2D  B1(V),*master ECM 20 3F  B1(B1),*master ECM 20 7E  B1(B1),*master ECM 28 10  B1(B1),*master ECM Amb Temp(°F),*master Engine Coolant Temp(°F),*master Engine RPM(rpm),*master Engine Torque(Nm),*master Engine Torque m1(Nm),*master Engine Torque m1%(%),*master Hybrid Pack Remaining (SOC)(%),*master Intake Air Temp IAT(°F),*master Intake Manifold Press(psi),*master Spark Advance(Deg),*master Speed(km/hr),*SOC(RAW)(%),*SOC(USABLE)(%),*Tran TCM  19 40(°F),*Tran TCM  19 41 1byte(V),*Tran TCM  19 9E 1byte(V),*Tran TCM  19 D4 1byte(V),*Tran TCM  1A 18 1byte(V),*Tran TCM  1A 1F 1byte(V),*Tran TCM  28 51 1byte(V),*Tran TCM  28 52 1byte(V),*Tran TCM  28 53 1byte(V),*Tran TCM  28 54 1byte(V)
Sat Jan 05 15:30:14 MST 2013,05-Jan-2013 15:27:52.893,-104.86745968,39.07589089,0.0,3.6055512,2087.800048828125,213.3,-0.04086104,2.22011662,9.42528057,0.00608563,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:30:38 MST 2013,05-Jan-2013 15:28:16.101,-104.8674597,39.07589081,0.0,4.2426405,2087.800048828125,213.3,-0.04086104,2.26097775,9.42528057,0.0070489,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),SOC(RAW)(%),*?Engine Oil Pressure(psi),*?Engine Oil Temp(°F),*?Engine Torque(Nm),*?Fuel Level(%),*?Oil Life(%),*HPCM1 19 42(V),*HPCM1 19 A1(V),*HPCM1 1C 2F(V),*HPCM1 1C 30(V),*HPCM1 1C 36(V),*HPCM1 1C 37(V),*HPCM1 24 11(V),*HPCM1 24 14(V),*HPCM1 24 16(V),*HPCM1 24 17(V),*HPCM1 24 29(V),*HPCM1 24 2B(V),*HPCM1 24 2C(V),*HPCM1 24 34(V),*HPCM1 24 87(V),*HPCM1 28 78(V),*HPCM1 28 81(V),*HPCM1 28 82(V),*HPCM1 28 83(V),*HPCM1 28 84(V),*HPCM1 28 85(V),*HPCM1 28 86(V),*HPCM1 28 AF(V),*HPCM1 28 B0(V),*HPCM1 28 BC(V),*HPCM1 28 BD(V),*HPCM1 28 BE(V),*HPCM1 28 E8(V),*HPCM1 40 D0(V),*HPCM2 13 AF(V),*HPCM2 40 E7(V),*HPCM2 41 B2(V),*HPCM2 41 B4(V),*HPCM2 41 B6(V),*HPCM2 41 B7(V),*HPCM2 43 2B(V),*HPCM2 43 2D(V),*HPCM2 43 2E(V),*HPCM2 43 56(V),*HPCM2 43 58(V),*HPCM2 43 5A(V),*HPCM2 43 5D(V),*HPCM2 43 6B(V),*HPCM2 43 6C(V),*HPCM2 43 6D(V),*HPCM2 43 6E(V),*HPCM2 43 6F(V),*HPCM2 43 73(V),*HPCM2 43 74(V),*HPCM2 43 7D(V),*HPCM2 43 7E(V),*HPCM2 43 7F(V),*HPCM2 43 B0(V),*HPCM2 43 BB(V),*HPCM2 82 B2(V),*HPCM2 82 B5(V),*HPCM2 82 B7(V),*HPCM2 83 34(V),*HPCM2 83 5A(V),*HPCM2 83 5C(V),*HPCM2 90 5C(V),*HPCM2 HV Battery Temp (V),*HPCM2 Obboard Charger Voltage(V),*HPCM2 OnBoard Charger Current Amps(A),*HPCM2 Outside Temp Filtered 1F(V),*HPCM2 Outside Temp Raw(V),*HPCM2 Power Eletronics Cooling Temp(°F),*master Commanded Throttle Pos(%),*master Control Module Voltage mode22(V),*master Distance Travel since code cleared(miles),*master Distance Travel with MIL On(miles),*master ECM 11 31  B1(B1),*master ECM 15 64  B1(B1),*master ECM 15 70  B1(B1),*master ECM 15 71  B1(B1),*master ECM 15 72  B1(B1),*master ECM 15 73  B1(B1),*master ECM 1A 2D  B1(V),*master ECM 20 3F  B1(B1),*master ECM 20 7E  B1(B1),*master ECM 28 10  B1(B1),*master ECM Amb Temp(°F),*master Engine Coolant Temp(°F),*master Engine RPM(rpm),*master Engine Torque(Nm),*master Engine Torque m1(Nm),*master Engine Torque m1%(%),*master Hybrid Pack Remaining (SOC)(%),*master Intake Air Temp IAT(°F),*master Intake Manifold Press(psi),*master Spark Advance(Deg),*master Speed(km/hr),*SOC(RAW)(%),*SOC(USABLE)(%),*Tran TCM  19 40(°F),*Tran TCM  19 41 1byte(V),*Tran TCM  19 9E 1byte(V),*Tran TCM  19 D4 1byte(V),*Tran TCM  1A 18 1byte(V),*Tran TCM  1A 1F 1byte(V),*Tran TCM  28 51 1byte(V),*Tran TCM  28 52 1byte(V),*Tran TCM  28 53 1byte(V),*Tran TCM  28 54 1byte(V)
Sat Jan 05 15:31:29 MST 2013,05-Jan-2013 15:29:07.730,-104.86745975,39.07589092,0.0,7.2111025,2087.800048828125,213.3,-2.13839459,8.66254139,4.48109436,0.03679973,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:32:18 MST 2013,05-Jan-2013 15:29:56.544,-104.86745974,39.07589089,0.0,5.0,2087.800048828125,213.3,0.46309182,1.98857081,9.42528057,0.0020681,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:32:42 MST 2013,05-Jan-2013 15:30:20.357,-104.86745974,39.07589089,0.0,5.0,2087.800048828125,213.3,0.46309182,2.02943182,9.38441944,-0.00113142,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:33:06 MST 2013,05-Jan-2013 15:30:44.519,-104.86745971,39.07589091,0.0,5.656854,2087.800048828125,213.3,0.42223078,2.02943182,9.42528057,0.00274438,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:33:31 MST 2013,05-Jan-2013 15:31:09.307,-104.86745971,39.07589094,0.0,7.2111025,2087.800048828125,213.3,0.38136974,2.02943182,9.4661417,0.00664014,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:33:55 MST 2013,05-Jan-2013 15:31:33.466,-104.86745973,39.07589094,0.0,7.2111025,2087.800048828125,213.3,0.46309182,2.02943182,9.42528057,0.00293541,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:34:20 MST 2013,05-Jan-2013 15:31:58.023,-104.86745973,39.07589091,0.0,7.2111025,2087.800048828125,213.3,0.46309182,2.11115384,9.38441944,0.00066113,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:34:44 MST 2013,05-Jan-2013 15:32:22.464,-104.86745975,39.07589089,0.0,7.2111025,2087.800048828125,213.3,0.42223078,2.07029295,9.42528057,0.00362873,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:35:09 MST 2013,05-Jan-2013 15:32:47.625,-104.86745977,39.07589086,0.0,5.656854,2087.800048828125,213.3,0.42223078,2.07029295,9.42528057,0.00362873,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:35:34 MST 2013,05-Jan-2013 15:33:11.775,-104.86745977,39.0758908,0.0,7.2111025,2087.800048828125,213.3,0.42223078,2.11115384,9.38441944,0.00046962,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:35:58 MST 2013,05-Jan-2013 15:33:35.968,-104.86745977,39.07589074,0.0,5.0,2087.800048828125,213.3,0.42223078,2.07029295,9.42528057,0.00362873,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:36:23 MST 2013,05-Jan-2013 15:34:00.760,-104.86745975,39.0758907,0.0,6.708204,2087.800048828125,213.3,0.42223078,2.07029295,9.38441944,-0.00043523,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:36:47 MST 2013,05-Jan-2013 15:34:25.174,-104.86745968,39.07589065,0.0,7.2111025,2087.800048828125,213.3,0.42223078,2.11115384,9.38441944,0.00046962,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:37:11 MST 2013,05-Jan-2013 15:34:48.963,-104.86745957,39.07589064,0.0,8.485281,2087.800048828125,213.3,0.42223078,2.11115384,9.38441944,0.00046962,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:37:36 MST 2013,05-Jan-2013 15:35:13.767,-104.86745953,39.07589058,0.0,8.944272,2087.800048828125,213.3,0.42223078,2.07029295,9.38441944,-0.00043523,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:38:00 MST 2013,05-Jan-2013 15:35:38.014,-104.86745954,39.07589046,0.0,6.708204,2087.800048828125,213.3,0.42223078,2.11115384,9.38441944,0.00046962,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:38:25 MST 2013,05-Jan-2013 15:36:02.686,-104.86745957,39.07589029,0.0,8.5440035,2087.800048828125,213.3,0.38136974,2.11115384,9.42528057,0.00435674,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:38:49 MST 2013,05-Jan-2013 15:36:26.972,-104.86745958,39.07589016,0.0,6.708204,2087.800048828125,213.3,0.42223078,2.11115384,9.42528057,0.00452989,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:39:14 MST 2013,05-Jan-2013 15:36:51.576,-104.8674596,39.0758901,0.0,6.708204,2087.800048828125,213.3,0.42223078,2.15201497,9.42528057,0.0054478,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:39:38 MST 2013,05-Jan-2013 15:37:15.578,-104.86745961,39.07588999,0.0,3.6055512,2087.800048828125,213.3,0.42223078,2.07029295,9.38441944,-0.00043523,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:40:02 MST 2013,05-Jan-2013 15:37:39.583,-104.86745964,39.07588996,0.0,3.6055512,2087.699951171875,213.3,0.38136974,2.07029295,9.42528057,0.00345546,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:40:19 MST 2013,05-Jan-2013 15:37:56.485,-104.86745962,39.07588997,0.0,3.6055512,2087.699951171875,213.3,0.46309182,2.11115384,9.34355831,-0.00339741,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,-903,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,46.40000153,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:40:30 MST 2013,05-Jan-2013 15:38:08.023,-104.8674596,39.07588996,0.0,4.2426405,2087.699951171875,213.3,0.42223078,2.07029295,9.4661417,0.00769353,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,6088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,37.40000153,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:40:48 MST 2013,05-Jan-2013 15:38:26.057,-104.86745958,39.07588991,0.0,5.0,2087.699951171875,213.3,0.38136974,2.15201497,9.42528057,0.00527483,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,250087,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:41:10 MST 2013,05-Jan-2013 15:38:47.571,-104.86745958,39.07588989,0.0,5.0,2087.699951171875,213.3,0.38136974,2.11115384,9.42528057,0.00435674,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:41:34 MST 2013,05-Jan-2013 15:39:11.402,-104.86745958,39.07588991,0.0,5.0,2087.699951171875,213.3,0.42223078,2.15201497,9.38441944,0.00139135,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
